,TIMESTAMP,FORECAST
156,20131107 13:00,0.3968366028906075
157,20131107 14:00,0.4299226390861796
158,20131107 15:00,0.24468026123593078
159,20131107 16:00,0.5727306888804642
160,20131107 17:00,0.6407948821453706
161,20131107 18:00,0.6851925396484273
162,20131107 19:00,0.6427572330154927
163,20131107 20:00,0.6712163377654821
164,20131107 21:00,0.6661606735843608
165,20131107 22:00,0.7385059147766504
166,20131107 23:00,0.7892039608927084
167,20131108 0:00,0.8134657453140723
168,20131108 1:00,0.7949130809376748
169,20131108 2:00,0.7933411738444547
170,20131108 3:00,0.7949344635978217
171,20131108 4:00,0.828371985055768
172,20131108 5:00,0.8397017226704568
173,20131108 6:00,0.7811963064995919
174,20131108 7:00,0.7363225513849796
175,20131108 8:00,0.6877784775034439
176,20131108 9:00,0.6066019709586101
177,20131108 10:00,0.5186364592005699
178,20131108 11:00,0.446043622796329
179,20131108 12:00,0.3913157142216963
180,20131108 13:00,0.35567800613058975
181,20131108 14:00,0.3340857985892976
182,20131108 15:00,0.2628206685415873
183,20131108 16:00,0.21657640416302665
184,20131108 17:00,0.22340813162947987
185,20131108 18:00,0.24763104942003938
186,20131108 19:00,0.21345955834569696
187,20131108 20:00,0.20282176834742482
188,20131108 21:00,0.2887345859717745
189,20131108 22:00,0.4094037011709099
190,20131108 23:00,0.4549050330099937
191,20131109 0:00,0.4220576470141822
192,20131109 1:00,0.4211099274294267
193,20131109 2:00,0.4445128480308213
194,20131109 3:00,0.48750742440355926
195,20131109 4:00,0.5403088889551457
196,20131109 5:00,0.5657015958764711
197,20131109 6:00,0.5715833338808274
198,20131109 7:00,0.5817868704213367
199,20131109 8:00,0.6134100715463655
200,20131109 9:00,0.584798060378017
201,20131109 10:00,0.46450812775047984
202,20131109 11:00,0.4092819410543039
203,20131109 12:00,0.3715880714357145
204,20131109 13:00,0.3690923624646628
205,20131109 14:00,0.458987888752816
206,20131109 15:00,0.4367061589330871
207,20131109 16:00,0.39555036010904576
208,20131109 17:00,0.3800728057687141
209,20131109 18:00,0.37795022654282084
210,20131109 19:00,0.3732581186688486
211,20131109 20:00,0.3846917207732451
212,20131109 21:00,0.43965014520855333
213,20131109 22:00,0.5194760720995368
214,20131109 23:00,0.5159689762886281
215,20131110 0:00,0.47689393738636104
216,20131110 1:00,0.521639085949817
217,20131110 2:00,0.5119067504459496
218,20131110 3:00,0.4925069951473075
219,20131110 4:00,0.4928216258791623
220,20131110 5:00,0.5163180522359747
221,20131110 6:00,0.5384389920139383
222,20131110 7:00,0.5486966853967856
223,20131110 8:00,0.5220243570470415
224,20131110 9:00,0.3950097346002295
225,20131110 10:00,0.3426063785952864
226,20131110 11:00,0.398140912868474
227,20131110 12:00,0.5085888151584244
228,20131110 13:00,0.44172355525388834
229,20131110 14:00,0.4010393583467735
230,20131110 15:00,0.36776445767852106
231,20131110 16:00,0.336775526899892
232,20131110 17:00,0.3005126532995391
233,20131110 18:00,0.2551719760733365
234,20131110 19:00,0.21767566241655184
235,20131110 20:00,0.23303323843667806
236,20131110 21:00,0.282945530545207
237,20131110 22:00,0.313392678227226
238,20131110 23:00,0.40739727055901626
239,20131111 0:00,0.43089287430212925
240,20131111 1:00,0.38343350293165956
241,20131111 2:00,0.3848754213807108
242,20131111 3:00,0.4249881426628122
243,20131111 4:00,0.45724061369823293
244,20131111 5:00,0.471420129593691
245,20131111 6:00,0.47888431734011466
246,20131111 7:00,0.4931358805068506
247,20131111 8:00,0.4577825296615257
248,20131111 9:00,0.3060395458188433
249,20131111 10:00,0.25009283666150245
250,20131111 11:00,0.37248833381939445
251,20131111 12:00,0.3993789839503443
252,20131111 13:00,0.2939794472703968
253,20131111 14:00,0.23571652053100223
254,20131111 15:00,0.1725702516540259
255,20131111 16:00,0.1482849758318848
256,20131111 17:00,0.14574188706520433
257,20131111 18:00,0.14668007149785675
258,20131111 19:00,0.14343326372493256
259,20131111 20:00,0.1380001462373591
260,20131111 21:00,0.17905205622465176
261,20131111 22:00,0.2277947494673082
262,20131111 23:00,0.3324130371514513
263,20131112 0:00,0.38862554914774133
264,20131112 1:00,0.4214334278275939
265,20131112 2:00,0.43539108824956524
266,20131112 3:00,0.470154318809813
267,20131112 4:00,0.4838046967581365
268,20131112 5:00,0.4996566898097002
269,20131112 6:00,0.5244035887558163
270,20131112 7:00,0.5465746167599739
271,20131112 8:00,0.5817542841257277
272,20131112 9:00,0.5803622824928356
273,20131112 10:00,0.5154872947824904
274,20131112 11:00,0.43286749420530085
275,20131112 12:00,0.3735491175079369
276,20131112 13:00,0.3146952903115869
277,20131112 14:00,0.270039731246431
278,20131112 15:00,0.2353400473094191
279,20131112 16:00,0.20347724192633093
280,20131112 17:00,0.1879427032626853
281,20131112 18:00,0.17856970990698684
282,20131112 19:00,0.16233969413959567
283,20131112 20:00,0.13751313184654249
284,20131112 21:00,0.2481369893445648
285,20131112 22:00,0.16356671947399123
286,20131112 23:00,0.06763009276390264
287,20131113 0:00,0.03475230605462995
288,20131113 1:00,-0.030894877021612227
289,20131113 2:00,0.04965376124722318
290,20131113 3:00,0.14342751366731166
291,20131113 4:00,0.2326155133343386
292,20131113 5:00,0.29670996208509687
293,20131113 6:00,0.34107537266774085
294,20131113 7:00,0.36675728433564003
295,20131113 8:00,0.38920145778539966
296,20131113 9:00,0.3891362411341287
297,20131113 10:00,0.4913968927020494
298,20131113 11:00,0.4689466923298266
299,20131113 12:00,0.3718029426061589
300,20131113 13:00,0.3118224066274917
301,20131113 14:00,0.33188587309225176
302,20131113 15:00,0.4012356780281071
303,20131113 16:00,0.3956232530538338
304,20131113 17:00,0.3731886482241646
305,20131113 18:00,0.35397797321155255
306,20131113 19:00,0.35813862580515954
307,20131113 20:00,0.37386275341920083
308,20131113 21:00,0.40067790359628364
309,20131113 22:00,0.376846383027958
310,20131113 23:00,0.2812113844180134
311,20131114 0:00,0.15257778149219445
312,20131114 1:00,0.08870235385645917
313,20131114 2:00,0.2555094152383643
314,20131114 3:00,0.41775731370480346
315,20131114 4:00,0.4889313417463858
316,20131114 5:00,0.47220222235054893
317,20131114 6:00,0.41115237078624994
318,20131114 7:00,0.35927913885716306
319,20131114 8:00,0.3098491111003791
320,20131114 9:00,0.18403091407255218
321,20131114 10:00,0.21200974718907167
322,20131114 11:00,0.2916647998640872
323,20131114 12:00,0.5088794570669475
324,20131114 13:00,0.571154486974093
325,20131114 14:00,0.5728810127838972
326,20131114 15:00,0.5548843635388039
327,20131114 16:00,0.493208578981793
328,20131114 17:00,0.4474749170229116
329,20131114 18:00,0.49051128485881684
330,20131114 19:00,0.502516415732448
331,20131114 20:00,0.5010434684260818
332,20131114 21:00,0.5503260643671091
333,20131114 22:00,0.5871648841432067
334,20131114 23:00,0.6271676647306073
335,20131115 0:00,0.5996339349273967
336,20131115 1:00,0.4716502808984943
337,20131115 2:00,0.30828551565301937
338,20131115 3:00,0.08773621096620918
339,20131115 4:00,-0.020014110761381307
340,20131115 5:00,-0.03588158580952925
341,20131115 6:00,-0.06060157162710255
342,20131115 7:00,0.012687882354644783
343,20131115 8:00,0.12655310597608407
344,20131115 9:00,0.1024014836039902
345,20131115 10:00,0.10666694827267428
346,20131115 11:00,0.14943941960862453
347,20131115 12:00,0.2568988692586601
348,20131115 13:00,0.45325130069724456
349,20131115 14:00,0.646971093811765
350,20131115 15:00,0.6397422597296745
351,20131115 16:00,0.6204381973377922
352,20131115 17:00,0.5935184640287308
353,20131115 18:00,0.5751816863739052
354,20131115 19:00,0.5718709936691111
355,20131115 20:00,0.5759986657068661
356,20131115 21:00,0.569396419143432
357,20131115 22:00,0.5888745560754411
358,20131115 23:00,0.5469839690668854
359,20131116 0:00,0.48037406100324637
360,20131116 1:00,0.3104407317810601
361,20131116 2:00,0.23842968343261084
362,20131116 3:00,0.2481012396989538
363,20131116 4:00,0.2801958953101352
364,20131116 5:00,0.34750959572762474
365,20131116 6:00,0.41580049791258783
366,20131116 7:00,0.46286651165815823
367,20131116 8:00,0.48661442995491727
368,20131116 9:00,0.42300635505693346
369,20131116 10:00,0.3758225996334393
370,20131116 11:00,0.38023326131449875
371,20131116 12:00,0.4366651289463109
372,20131116 13:00,0.42417764504915806
373,20131116 14:00,0.39060274145188645
374,20131116 15:00,0.34940019776774217
375,20131116 16:00,0.3049850682101022
376,20131116 17:00,0.28571214871187767
377,20131116 18:00,0.29058488505277263
378,20131116 19:00,0.29489127957397726
379,20131116 20:00,0.31019132158668566
380,20131116 21:00,0.37651076229022645
381,20131116 22:00,0.4274261246767583
382,20131116 23:00,0.43908605328348677
383,20131117 0:00,0.3934120462829517
384,20131117 1:00,0.2926328878328327
385,20131117 2:00,0.2815178574567483
386,20131117 3:00,0.2590073282917806
387,20131117 4:00,0.22694419245076142
388,20131117 5:00,0.20893801218496094
389,20131117 6:00,0.21824495008110661
390,20131117 7:00,0.2368128723779468
391,20131117 8:00,0.2561767619473261
392,20131117 9:00,0.1670528459850414
393,20131117 10:00,0.22210766461016135
394,20131117 11:00,0.26930130168362915
395,20131117 12:00,0.25783303776579414
396,20131117 13:00,0.23493384408264267
397,20131117 14:00,0.224862742831008
398,20131117 15:00,0.20272185643924706
399,20131117 16:00,0.18416590724734694
400,20131117 17:00,0.16502682312771463
401,20131117 18:00,0.1705571773279605
402,20131117 19:00,0.21347707756194556
403,20131117 20:00,0.207351112365253
404,20131117 21:00,0.2637665023094771
405,20131117 22:00,0.29071352599136635
406,20131117 23:00,0.400719380582966
407,20131118 0:00,0.34016134866460424
408,20131118 1:00,0.3176651672379433
409,20131118 2:00,0.28864611190141193
410,20131118 3:00,0.26832650983189116
411,20131118 4:00,0.2563386398948196
412,20131118 5:00,0.24171560156419702
413,20131118 6:00,0.2259469285375092
414,20131118 7:00,0.23081455083513058
415,20131118 8:00,0.26066210554128566
416,20131118 9:00,0.2541368883819486
417,20131118 10:00,0.24991087665906858
418,20131118 11:00,0.24061837158102095
419,20131118 12:00,-0.03611820959010038
420,20131118 13:00,0.25657919930225875
421,20131118 14:00,0.22731938211987424
422,20131118 15:00,0.2426760659177919
423,20131118 16:00,0.2963042379654273
424,20131118 17:00,0.3303336815488655
425,20131118 18:00,0.3396923708953085
426,20131118 19:00,0.34337603387581933
427,20131118 20:00,0.34505236111314724
428,20131118 21:00,0.4060926327665074
429,20131118 22:00,0.43316091986574884
430,20131118 23:00,0.5383314367898571
431,20131119 0:00,0.6233008697796678
432,20131119 1:00,0.562547284462023
433,20131119 2:00,0.5067511910906441
434,20131119 3:00,0.45281890550961995
435,20131119 4:00,0.4422925371828647
436,20131119 5:00,0.4273346180144704
437,20131119 6:00,0.41489422144196936
438,20131119 7:00,0.4132497140956063
439,20131119 8:00,0.3372332522170501
440,20131119 9:00,0.1595098190010187
441,20131119 10:00,0.4621413924731766
442,20131119 11:00,0.39205173025225865
443,20131119 12:00,0.3867442259415319
444,20131119 13:00,0.4870230580660783
445,20131119 14:00,0.5214659829498016
446,20131119 15:00,0.3615635493347394
447,20131119 16:00,0.42713659981440505
448,20131119 17:00,0.42058196848714574
449,20131119 18:00,0.36842539764627424
450,20131119 19:00,0.2882972284869361
451,20131119 20:00,0.3371418253630391
452,20131119 21:00,0.278842803387354
453,20131119 22:00,0.34522630381637603
454,20131119 23:00,0.3748655548867452
455,20131120 0:00,0.4358533926738744
456,20131120 1:00,0.19952801002725967
457,20131120 2:00,0.1991421499425005
458,20131120 3:00,0.3210713932206844
459,20131120 4:00,0.47201134954119955
460,20131120 5:00,0.523470313427119
461,20131120 6:00,0.5161860089271064
462,20131120 7:00,0.5230990765356853
463,20131120 8:00,0.546300966953033
464,20131120 9:00,0.7023463077168957
465,20131120 10:00,0.6618599205520983
466,20131120 11:00,0.5586303209739802
467,20131120 12:00,0.4728852752548301
468,20131120 13:00,0.4000942711969595
469,20131120 14:00,0.38011160569647207
470,20131120 15:00,0.3693501204821978
471,20131120 16:00,0.3391432369292532
472,20131120 17:00,0.260630029491497
473,20131120 18:00,0.2673328403559292
474,20131120 19:00,0.2708667633942139
475,20131120 20:00,0.3056696506381694
476,20131120 21:00,0.3845421736335949
477,20131120 22:00,0.3575416180167567
478,20131120 23:00,0.3309836699331032
479,20131121 0:00,0.2842441243257383
480,20131121 1:00,0.19337562867098362
481,20131121 2:00,0.27417226219842006
482,20131121 3:00,0.35857612927416993
483,20131121 4:00,0.41156138088605876
484,20131121 5:00,0.4375153604161924
485,20131121 6:00,0.45240249496361135
486,20131121 7:00,0.48297942861845783
487,20131121 8:00,0.5532963258810923
488,20131121 9:00,0.5650921357411687
489,20131121 10:00,0.4687261557034386
490,20131121 11:00,0.4186415312535278
491,20131121 12:00,0.3796860242845269
492,20131121 13:00,0.3284891715714731
493,20131121 14:00,0.2694415757267406
494,20131121 15:00,0.27401965080098
495,20131121 16:00,0.22708516774014653
496,20131121 17:00,0.18248089042109178
497,20131121 18:00,0.16040360529242692
498,20131121 19:00,0.14312341154736472
499,20131121 20:00,0.18693621632002222
500,20131121 21:00,0.2642236837289381
501,20131121 22:00,0.3807529950882749
502,20131121 23:00,0.3770384638477498
503,20131122 0:00,0.3496031731896561
504,20131122 1:00,0.3990313228406965
505,20131122 2:00,0.4075845536509198
506,20131122 3:00,0.4020059352297741
507,20131122 4:00,0.42809695808796616
508,20131122 5:00,0.48169574724124536
509,20131122 6:00,0.5382809860673596
510,20131122 7:00,0.563242914721652
511,20131122 8:00,0.5735938790078186
512,20131122 9:00,0.5546658049685251
513,20131122 10:00,0.5267977153615784
514,20131122 11:00,0.4705189285371785
515,20131122 12:00,0.3906325693601364
516,20131122 13:00,0.3304295644017763
517,20131122 14:00,0.29791159553968394
518,20131122 15:00,0.2695224512522943
519,20131122 16:00,0.2665762914088297
520,20131122 17:00,0.25854049199554174
521,20131122 18:00,0.26014392882576415
522,20131122 19:00,0.25940527051601336
523,20131122 20:00,0.2583295314919576
524,20131122 21:00,0.31123701242674384
525,20131122 22:00,0.4401683193863924
526,20131122 23:00,0.48306835746114546
527,20131123 0:00,0.426783813762934
528,20131123 1:00,0.4363183558661787
529,20131123 2:00,0.3890265757105563
530,20131123 3:00,0.3811125973550333
531,20131123 4:00,0.393686233208177
532,20131123 5:00,0.41806290833760135
533,20131123 6:00,0.4178511576707801
534,20131123 7:00,0.44248369407780525
535,20131123 8:00,0.531346431680094
536,20131123 9:00,0.5306883909839881
537,20131123 10:00,0.40738891869027477
538,20131123 11:00,0.3709427587131575
539,20131123 12:00,0.3048855780108205
540,20131123 13:00,0.29927490034743576
541,20131123 14:00,0.3256167514373875
542,20131123 15:00,0.3240292613551739
543,20131123 16:00,0.3390867331596477
544,20131123 17:00,0.32497858307576233
545,20131123 18:00,0.2967917841417172
546,20131123 19:00,0.2756486779651406
547,20131123 20:00,0.30804963483724207
548,20131123 21:00,0.3862967350857756
549,20131123 22:00,0.3863780408527233
550,20131123 23:00,0.3307342994344584
551,20131124 0:00,0.2709405155713376
552,20131124 1:00,0.13842739603458828
553,20131124 2:00,0.08992009127277883
554,20131124 3:00,0.12379007891216426
555,20131124 4:00,0.16525230474113406
556,20131124 5:00,0.2030996017998588
557,20131124 6:00,0.23644558792093068
558,20131124 7:00,0.26722486594837486
559,20131124 8:00,0.2764918122112369
560,20131124 9:00,0.27303687780281866
561,20131124 10:00,0.29115427532796895
562,20131124 11:00,0.3640250832983223
563,20131124 12:00,0.4072595085151305
564,20131124 13:00,0.4440198296670184
565,20131124 14:00,0.4468673827802441
566,20131124 15:00,0.42850424458644215
567,20131124 16:00,0.4002849685261745
568,20131124 17:00,0.3779261559864966
569,20131124 18:00,0.3552571468554676
570,20131124 19:00,0.3557692466304355
571,20131124 20:00,0.37534045709045577
572,20131124 21:00,0.42106947661045707
573,20131124 22:00,0.44908464981898316
574,20131124 23:00,0.4541208705094532
575,20131125 0:00,0.38012373645647196
576,20131125 1:00,0.21012367661632592
577,20131125 2:00,0.07655599084809617
578,20131125 3:00,-0.003209377448890674
579,20131125 4:00,-0.025247305279090214
580,20131125 5:00,-0.037657326637548706
581,20131125 6:00,-0.0475353023900816
582,20131125 7:00,-0.04099765964597513
583,20131125 8:00,-0.0025620231913830727
584,20131125 9:00,0.09047025619994728
585,20131125 10:00,0.26738628213572185
586,20131125 11:00,0.3602285992676185
587,20131125 12:00,0.3173399341420159
588,20131125 13:00,0.3408536412096964
589,20131125 14:00,0.38962424254859856
590,20131125 15:00,0.4194430085091126
591,20131125 16:00,0.42595331490788185
592,20131125 17:00,0.4317648806083136
593,20131125 18:00,0.42508210346026026
594,20131125 19:00,0.4185313392301812
595,20131125 20:00,0.3902938158471865
596,20131125 21:00,0.44361915256883294
597,20131125 22:00,0.47158080810001773
598,20131125 23:00,0.4572656005173235
599,20131126 0:00,0.3574158979507601
600,20131126 1:00,0.14517309442037457
601,20131126 2:00,0.08789796894384147
602,20131126 3:00,0.06488197230463588
603,20131126 4:00,0.0704306504484585
604,20131126 5:00,0.11026004066475042
605,20131126 6:00,0.1543235771391566
606,20131126 7:00,0.19848755600772433
607,20131126 8:00,0.2366926907366551
608,20131126 9:00,0.1715081719943059
609,20131126 10:00,0.2508074676658661
610,20131126 11:00,0.39971893130194436
611,20131126 12:00,0.5078138195517956
612,20131126 13:00,0.4284193457797684
613,20131126 14:00,0.43876207909876436
614,20131126 15:00,0.46551272736837884
615,20131126 16:00,0.4997348289656624
616,20131126 17:00,0.5345636969053305
617,20131126 18:00,0.5340717306132168
618,20131126 19:00,0.5277256031779958
619,20131126 20:00,0.532246150251892
620,20131126 21:00,0.5965722990783973
621,20131126 22:00,0.5776695104465797
622,20131126 23:00,0.6456544750683413
623,20131127 0:00,0.7062304790505609
624,20131127 1:00,0.6378714132293444
625,20131127 2:00,0.5977955585532084
626,20131127 3:00,0.5858196350202431
627,20131127 4:00,0.5819625891713376
628,20131127 5:00,0.5684155343772257
629,20131127 6:00,0.5310260757893295
630,20131127 7:00,0.4863559221563976
631,20131127 8:00,0.41645528678306437
632,20131127 9:00,0.13941952784656508
633,20131127 10:00,0.24198710348644825
634,20131127 11:00,0.5203663736256738
635,20131127 12:00,0.4769528901544649
636,20131127 13:00,0.42243587644693187
637,20131127 14:00,0.3483697969798459
638,20131127 15:00,0.12042384453818805
639,20131127 16:00,0.001316597102720557
640,20131127 17:00,0.05171256162128035
641,20131127 18:00,0.056349750637112894
642,20131127 19:00,0.048458738161414106
643,20131127 20:00,0.026273429918853286
644,20131127 21:00,0.07791257465882262
645,20131127 22:00,0.4655112615318428
646,20131127 23:00,0.655211751448036
647,20131128 0:00,0.6650656351658883
648,20131128 1:00,0.4410469835295034
649,20131128 2:00,0.6263887976011777
650,20131128 3:00,0.4698617026700936
651,20131128 4:00,0.47974261732870677
652,20131128 5:00,0.5634899763582673
653,20131128 6:00,0.478448014305277
654,20131128 7:00,0.28084738652958463
655,20131128 8:00,0.3635594061345536
656,20131128 9:00,0.3581991901487847
657,20131128 10:00,0.4417961919172591
658,20131128 11:00,0.428598238484097
659,20131128 12:00,0.4247136685503838
660,20131128 13:00,0.5262102969728402
661,20131128 14:00,0.525276573810602
662,20131128 15:00,0.4999315022062439
663,20131128 16:00,0.5217213235856655
664,20131128 17:00,0.49948121131816464
665,20131128 18:00,0.5393088031266557
666,20131128 19:00,0.5478968408272986
667,20131128 20:00,0.5543338283551722
668,20131128 21:00,0.620717903207638
669,20131128 22:00,0.647727755324087
670,20131128 23:00,0.6325170957372357
671,20131129 0:00,0.6025121763703634
672,20131129 1:00,0.5538903487663867
673,20131129 2:00,0.498612800307424
674,20131129 3:00,0.47990841778557897
675,20131129 4:00,0.48383309441870254
676,20131129 5:00,0.4830692093133608
677,20131129 6:00,0.49176229976436353
678,20131129 7:00,0.5128555108728432
679,20131129 8:00,0.5394637810785603
680,20131129 9:00,0.5031862982114876
681,20131129 10:00,0.3990117425235972
682,20131129 11:00,0.4302275934506406
683,20131129 12:00,0.4869163534069821
684,20131129 13:00,0.538271865820221
685,20131129 14:00,0.5759074459743354
686,20131129 15:00,0.6073921498631036
687,20131129 16:00,0.6117083525640818
688,20131129 17:00,0.6138011469855502
689,20131129 18:00,0.6341382776497115
690,20131129 19:00,0.6672575847880253
691,20131129 20:00,0.685491066283697
692,20131129 21:00,0.733604068520032
693,20131129 22:00,0.8295512333062356
694,20131129 23:00,0.8496296844921374
695,20131130 0:00,0.8321075519804555
696,20131130 1:00,0.7274919216054467
697,20131130 2:00,0.6785331615025361
698,20131130 3:00,0.6004560792166536
699,20131130 4:00,0.5649906517693091
700,20131130 5:00,0.5504757314153237
701,20131130 6:00,0.5373514779712922
702,20131130 7:00,0.5315536149719486
703,20131130 8:00,0.5653346107801787
704,20131130 9:00,0.44566748230538183
705,20131130 10:00,0.4433135310880894
706,20131130 11:00,0.5134325880949195
707,20131130 12:00,0.5676892636115247
708,20131130 13:00,0.6070112903369456
709,20131130 14:00,0.6732463523238794
710,20131130 15:00,0.7496964591190227
711,20131130 16:00,0.6654026404975368
712,20131130 17:00,0.5900749653862998
713,20131130 18:00,0.6493476500675885
714,20131130 19:00,0.6662539025975294
715,20131130 20:00,0.7854713589497084
716,20131130 21:00,0.8777998833291254
717,20131130 22:00,0.8163989352705125
718,20131130 23:00,0.722425349422749
719,20131201 0:00,0.5931131121515367
