"TIMESTAMP","FORECAST"
"20131106 21:00",0.244654127105074
"20131106 22:00",0.0905306151039356
"20131106 23:00",0.0531745794459599
"20131107 0:00",0.22267830676218
"20131107 1:00",0.36615617357482
"20131107 2:00",0.453979074407563
"20131107 3:00",0.340347672564996
"20131107 4:00",0.425153946403717
"20131107 5:00",0.528903430842521
"20131107 6:00",0.65528800584888
"20131107 7:00",0.840021418774692
"20131107 8:00",0.775920146759375
"20131107 9:00",0.439680822551878
"20131107 10:00",0.0701856677438766
"20131107 11:00",0.0135910818558105
"20131107 12:00",0.375850571926567
"20131107 13:00",0.417965446076961
"20131107 14:00",0.458909188106836
"20131107 15:00",0.215299448634455
"20131107 16:00",0.626846973480776
"20131107 17:00",0.704379119475417
"20131107 18:00",0.751981744176187
"20131107 19:00",0.706557708887268
"20131107 20:00",0.737442355131429
"20131107 21:00",0.73206860714027
"20131107 22:00",0.80173328718978
"20131107 23:00",0.837959126499881
"20131108 0:00",0.851062481002525
"20131108 1:00",0.841285378903788
"20131108 2:00",0.840384697956974
"20131108 3:00",0.841297551808998
"20131108 4:00",0.857821729506124
"20131108 5:00",0.862348748323305
"20131108 6:00",0.833036398930491
"20131108 7:00",0.799910629513044
"20131108 8:00",0.754615684742683
"20131108 9:00",0.66577081475394
"20131108 10:00",0.564179911154631
"20131108 11:00",0.478457171367227
"20131108 12:00",0.411016066359733
"20131108 13:00",0.365310068926959
"20131108 14:00",0.336916084783804
"20131108 15:00",0.240267555519747
"20131108 16:00",0.176811469204891
"20131108 17:00",0.186119686079948
"20131108 18:00",0.219359986079489
"20131108 19:00",0.172580260812933
"20131108 20:00",0.158231680063828
"20131108 21:00",0.275804528832544
"20131108 22:00",0.433656083428229
"20131108 23:00",0.489103951829889
"20131109 0:00",0.449281222184022
"20131109 1:00",0.448116819783269
"20131109 2:00",0.476611196837102
"20131109 3:00",0.527777954874144
"20131109 4:00",0.589348349977791
"20131109 5:00",0.618731367546356
"20131109 6:00",0.62552287928832
"20131109 7:00",0.637288528656449
"20131109 8:00",0.673534575843909
"20131109 9:00",0.640756035401288
"20131109 10:00",0.500570935237354
"20131109 11:00",0.433504899206661
"20131109 12:00",0.385896764054876
"20131109 13:00",0.382686775441503
"20131109 14:00",0.493987876616425
"20131109 15:00",0.467164293973891
"20131109 16:00",0.416349502462885
"20131109 17:00",0.396755741272988
"20131109 18:00",0.394047058722004
"20131109 19:00",0.38804074601209
"20131109 20:00",0.402631992855802
"20131109 21:00",0.470733364693779
"20131109 22:00",0.565157020604924
"20131109 23:00",0.561074274298433
"20131110 0:00",0.515263492992543
"20131110 1:00",0.567673375473366
"20131110 2:00",0.556340701488741
"20131110 3:00",0.533651967491479
"20131110 4:00",0.534021216170245
"20131110 5:00",0.561480805762487
"20131110 6:00",0.587180585992224
"20131110 7:00",0.599065158762486
"20131110 8:00",0.568121453612154
"20131110 9:00",0.415669737525533
"20131110 10:00",0.348181414407928
"20131110 11:00",0.419602171189733
"20131110 12:00",0.552470467303449
"20131110 13:00",0.473242224451199
"20131110 14:00",0.423232432226242
"20131110 15:00",0.38097587685068
"20131110 16:00",0.340480567556769
"20131110 17:00",0.291837843590496
"20131110 18:00",0.229740677289679
"20131110 19:00",0.178306220194305
"20131110 20:00",0.199295293580855
"20131110 21:00",0.267891926234835
"20131110 22:00",0.309251803815663
"20131110 23:00",0.431162716687892
"20131111 0:00",0.460092629324818
"20131111 1:00",0.401033721361332
"20131111 2:00",0.402865188129832
"20131111 3:00",0.452875901415923
"20131111 4:00",0.491899382021555
"20131111 5:00",0.508782853432106
"20131111 6:00",0.517615331632333
"20131111 7:00",0.534389976337337
"20131111 8:00",0.492547380686054
"20131111 9:00",0.29932684757749
"20131111 10:00",0.222748500510241
"20131111 11:00",0.387052910078867
"20131111 12:00",0.421153995686766
"20131111 13:00",0.282955891287789
"20131111 14:00",0.202977879003777
"20131111 15:00",0.118650114591017
"20131111 16:00",0.0891447746461531
"20131111 17:00",0.0862307007618173
"20131111 18:00",0.0873011255964307
"20131111 19:00",0.08362046000843
"20131111 20:00",0.077619212309876
"20131111 21:00",0.126928106478184
"20131111 22:00",0.192116916218278
"20131111 23:00",0.334695511722885
"20131112 0:00",0.407617190092565
"20131112 1:00",0.448514388327785
"20131112 2:00",0.465567380106488
"20131112 3:00",0.507281438889733
"20131112 4:00",0.523419250004181
"20131112 5:00",0.542031601399448
"20131112 6:00",0.570887715596715
"20131112 7:00",0.59660791457244
"20131112 8:00",0.637250991320894
"20131112 9:00",0.635647247994156
"20131112 10:00",0.560513251944845
"20131112 11:00",0.462498329168325
"20131112 12:00",0.388413994548282
"20131112 13:00",0.311005153121698
"20131112 14:00",0.250193134955047
"20131112 15:00",0.202461001001084
"20131112 16:00",0.159111064641343
"20131112 17:00",0.138484133442788
"20131112 18:00",0.126307503782771
"20131112 19:00",0.105892986508469
"20131112 20:00",0.0770915360548043
"20131112 21:00",0.220056332087689
"20131112 22:00",0.107400660619082
"20131112 23:00",0.0290849297523901
"20131113 0:00",0.0305752415543996
"20131113 1:00",0.0240862744454051
"20131113 2:00",0.0283878454256454
"20131113 3:00",0.0836140019059042
"20131113 4:00",0.198722313825205
"20131113 5:00",0.28667173714371
"20131113 6:00",0.346162931959907
"20131113 7:00",0.379676853521517
"20131113 8:00",0.408345519522034
"20131113 9:00",0.408263061719248
"20131113 10:00",0.532348777155369
"20131113 11:00",0.505848032333214
"20131113 12:00",0.386172794062238
"20131113 13:00",0.307136191016801
"20131113 14:00",0.333995109541378
"20131113 15:00",0.423477977995611
"20131113 16:00",0.41644113022754
"20131113 17:00",0.387951625465925
"20131113 18:00",0.363093196753536
"20131113 19:00",0.368512953679759
"20131113 20:00",0.388816168255927
"20131113 21:00",0.422780231515916
"20131113 22:00",0.392636343645502
"20131113 23:00",0.265518112773368
"20131114 0:00",0.0941502955524027
"20131114 1:00",0.036378398617614
"20131114 2:00",0.230205207813226
"20131114 3:00",0.443990183205759
"20131114 4:00",0.529452203190672
"20131114 5:00",0.509709984186568
"20131114 6:00",0.435825548691233
"20131114 7:00",0.369995172515944
"20131114 8:00",0.304474560589148
"20131114 9:00",0.133373452086815
"20131114 10:00",0.170615875729528
"20131114 11:00",0.279802045014865
"20131114 12:00",0.552809638839898
"20131114 13:00",0.625027908643069
"20131114 14:00",0.627020434639771
"20131114 15:00",0.60622627139692
"20131114 16:00",0.534475277238348
"20131114 17:00",0.480181333052605
"20131114 18:00",0.531308697791149
"20131114 19:00",0.545377099233581
"20131114 20:00",0.543654364363861
"20131114 21:00",0.600951426546674
"20131114 22:00",0.643479774266532
"20131114 23:00",0.689121277858901
"20131115 0:00",0.657798101811921
"20131115 1:00",0.509055727885328
"20131115 2:00",0.302363194887469
"20131115 3:00",0.0358862551861936
"20131115 4:00",0.0297398625744307
"20131115 5:00",0.0208450647129357
"20131115 6:00",-0.0000596441619291621
"20131115 7:00",0.0343966683118837
"20131115 8:00",0.065715828829717
"20131115 9:00",0.0448688505769363
"20131115 10:00",0.0480507030350885
"20131115 11:00",0.0904804830730193
"20131115 12:00",0.232117916102319
"20131115 13:00",0.487121978151459
"20131115 14:00",0.711217745988248
"20131115 15:00",0.703208398431697
"20131115 16:00",0.681516366423905
"20131115 17:00",0.650782796532312
"20131115 18:00",0.629674660119671
"20131115 19:00",0.625854873876806
"20131115 20:00",0.630616927342622
"20131115 21:00",0.622998411222168
"20131115 22:00",0.645446227288962
"20131115 23:00",0.597081977279746
"20131116 0:00",0.519374063928462
"20131116 1:00",0.305272903433698
"20131116 2:00",0.206704624756628
"20131116 3:00",0.220007127355908
"20131116 4:00",0.26412734272528
"20131116 5:00",0.354628650387411
"20131116 6:00",0.441576137022082
"20131116 7:00",0.498615620320157
"20131116 8:00",0.526727429157866
"20131116 9:00",0.450445912286401
"20131116 10:00",0.391326679549488
"20131116 11:00",0.396960290267805
"20131116 12:00",0.467114495155267
"20131116 13:00",0.451882585153856
"20131116 14:00",0.410116074592727
"20131116 15:00",0.357107529415828
"20131116 16:00",0.297899873122641
"20131116 17:00",0.271675759668915
"20131116 18:00",0.278329407139393
"20131116 19:00",0.284197336710079
"20131116 20:00",0.304936381471864
"20131116 21:00",0.39220713860946
"20131116 22:00",0.455859801915795
"20131116 23:00",0.470050123617803
"20131117 0:00",0.413658908620782
"20131117 1:00",0.281121551569252
"20131117 2:00",0.265937744633021
"20131117 3:00",0.235020110142499
"20131117 4:00",0.19095298549989
"20131117 5:00",0.166462524680623
"20131117 6:00",0.179080806352859
"20131117 7:00",0.204483454887302
"20131117 8:00",0.231123884755464
"20131117 9:00",0.111718801965896
"20131117 10:00",0.184344579576763
"20131117 11:00",0.249178513972786
"20131117 12:00",0.233403806503503
"20131117 13:00",0.201903375391883
"20131117 14:00",0.188106802063228
"20131117 15:00",0.158097698740727
"20131117 16:00",0.133549162181862
"20131117 17:00",0.109203123767096
"20131117 18:00",0.116108093239509
"20131117 19:00",0.172604013207384
"20131117 20:00",0.16432174408037
"20131117 21:00",0.241568707661059
"20131117 22:00",0.278504868626989
"20131117 23:00",0.422832129067509
"20131118 0:00",0.344956676132421
"20131118 1:00",0.314996983710984
"20131118 2:00",0.275683746456495
"20131118 3:00",0.247838869387764
"20131118 4:00",0.231346724040085
"20131118 5:00",0.211221568917966
"20131118 6:00",0.189588932351921
"20131118 7:00",0.196253054574558
"20131118 8:00",0.237297480540269
"20131118 9:00",0.228315716087296
"20131118 10:00",0.222498023427422
"20131118 11:00",0.20971290447249
"20131118 12:00",0.0206818140032798
"20131118 13:00",0.231677872268496
"20131118 14:00",0.191466347320671
"20131118 15:00",0.212542454047633
"20131118 16:00",0.286119930790145
"20131118 17:00",0.331931182328205
"20131118 18:00",0.344337408880629
"20131118 19:00",0.349195171442769
"20131118 20:00",0.351400925550167
"20131118 21:00",0.429539086076889
"20131118 22:00",0.462855490391331
"20131118 23:00",0.587055878975172
"20131119 0:00",0.684756348198124
"20131119 1:00",0.615086749523273
"20131119 2:00",0.550325316928812
"20131119 3:00",0.486603392574581
"20131119 4:00",0.473930019695908
"20131119 5:00",0.45574791268533
"20131119 6:00",0.440456723104496
"20131119 7:00",0.438423221178915
"20131119 8:00",0.341086398399455
"20131119 9:00",0.102441460012905
"20131119 10:00",0.49775130749952
"20131119 11:00",0.41194453397559
"20131119 12:00",0.405235288164234
"20131119 13:00",0.527208194589196
"20131119 14:00",0.567472040629553
"20131119 15:00",0.372959534491219
"20131119 16:00",0.455505758437688
"20131119 17:00",0.447467747377751
"20131119 18:00",0.381827700199437
"20131119 19:00",0.275207414397145
"20131119 20:00",0.340965406361381
"20131119 21:00",0.262273433737074
"20131119 22:00",0.351629627924513
"20131119 23:00",0.390101288263309
"20131120 0:00",0.466128950750293
"20131120 1:00",0.153823553795955
"20131120 2:00",0.15330837339497
"20131120 3:00",0.319565317214643
"20131120 4:00",0.509483751459565
"20131120 5:00",0.569802792558264
"20131120 6:00",0.561327033255325
"20131120 7:00",0.569371173527574
"20131120 8:00",0.5962909916367
"20131120 9:00",0.769081567298258
"20131120 10:00",0.727454744782476
"20131120 11:00",0.610558756655625
"20131120 12:00",0.510519379872121
"20131120 13:00",0.422049763861118
"20131120 14:00",0.396805206226251
"20131120 15:00",0.383018639140096
"20131120 16:00",0.343611999488462
"20131120 17:00",0.23725333978761
"20131120 18:00",0.246472997335472
"20131120 19:00",0.25132929034549
"20131120 20:00",0.298826387923286
"20131120 21:00",0.402442124209332
"20131120 22:00",0.367736486594192
"20131120 23:00",0.332795761646874
"20131121 0:00",0.269668498403614
"20131121 1:00",0.145642672132943
"20131121 2:00",0.255867918672511
"20131121 3:00",0.36908171181014
"20131121 4:00",0.436332502755265
"20131121 5:00",0.468146113602664
"20131121 6:00",0.486103833164998
"20131121 7:00",0.522446756232513
"20131121 8:00",0.604388952853676
"20131121 9:00",0.618027298434119
"20131121 10:00",0.505586156461159
"20131121 11:00",0.445079682532836
"20131121 12:00",0.396262548668546
"20131121 13:00",0.329475386754504
"20131121 14:00",0.249371267195657
"20131121 15:00",0.255658464164929
"20131121 16:00",0.191145866870266
"20131121 17:00",0.131359421865843
"20131121 18:00",0.103527638311995
"20131121 19:00",0.083272764863225
"20131121 20:00",0.13716549969131
"20131121 21:00",0.24219757124427
"20131121 22:00",0.397622642457074
"20131121 23:00",0.392881925257115
"20131122 0:00",0.357373426396606
"20131122 1:00",0.420718404641856
"20131122 2:00",0.431395637930306
"20131122 3:00",0.424440955649988
"20131122 4:00",0.456679804313172
"20131122 5:00",0.520933307204036
"20131122 6:00",0.586997382184841
"20131122 7:00",0.61589064579583
"20131122 8:00",0.627842962296799
"20131122 9:00",0.605973427059295
"20131122 10:00",0.573669905679271
"20131122 11:00",0.507714022893772
"20131122 12:00",0.410153738322359
"20131122 13:00",0.332058747501303
"20131122 14:00",0.288305337652568
"20131122 15:00",0.249482397018352
"20131122 16:00",0.245432883221326
"20131122 17:00",0.234377570005859
"20131122 18:00",0.236584384727101
"20131122 19:00",0.235567806534277
"20131122 20:00",0.234087202235468
"20131122 21:00",0.306346945621036
"20131122 22:00",0.471360731521789
"20131122 23:00",0.522551568051326
"20131123 0:00",0.455074243033818
"20131123 1:00",0.46669354733392
"20131123 2:00",0.408124393299252
"20131123 3:00",0.398080738396162
"20131123 4:00",0.414004203713432
"20131123 5:00",0.444366818240727
"20131123 6:00",0.444105853171118
"20131123 7:00",0.474161028046133
"20131123 8:00",0.578952352315128
"20131123 9:00",0.578188441927703
"20131123 10:00",0.431152328692647
"20131123 11:00",0.385067453584994
"20131123 12:00",0.297765191709179
"20131123 13:00",0.290157467407797
"20131123 14:00",0.325644248991827
"20131123 15:00",0.323523420377464
"20131123 16:00",0.343537339390483
"20131123 17:00",0.32479197528276
"20131123 18:00",0.286783005431356
"20131123 19:00",0.257893777278069
"20131123 20:00",0.302044500892581
"20131123 21:00",0.404668128286436
"20131123 22:00",0.404771194228288
"20131123 23:00",0.332464113326912
"20131124 0:00",0.251430598206548
"20131124 1:00",0.0780835714195838
"20131124 2:00",0.0370195078180573
"20131124 3:00",0.0630132470208959
"20131124 4:00",0.109482271725095
"20131124 5:00",0.158604337893752
"20131124 6:00",0.203979022514753
"20131124 7:00",0.24632456198638
"20131124 8:00",0.259050279930552
"20131124 9:00",0.254309424593237
"20131124 10:00",0.279105955069253
"20131124 11:00",0.376147035621981
"20131124 12:00",0.430991359427958
"20131124 13:00",0.47601622238962
"20131124 14:00",0.479449703542955
"20131124 15:00",0.457177437943278
"20131124 16:00",0.422288480593589
"20131124 17:00",0.39401631158996
"20131124 18:00",0.364761565746255
"20131124 19:00",0.365428955608913
"20131124 20:00",0.390709481759816
"20131124 21:00",0.448067099790022
"20131124 22:00",0.482118339058773
"20131124 23:00",0.488164420439775
"20131125 0:00",0.396820671037383
"20131125 1:00",0.168064245832342
"20131125 2:00",0.0312841556216858
"20131125 3:00",0.0343451063052402
"20131125 4:00",0.0272734516592785
"20131125 5:00",0.0195997975055795
"20131125 6:00",0.0118807554478289
"20131125 7:00",0.017134856899921
"20131125 8:00",0.0344226570733965
"20131125 9:00",0.0373167096902229
"20131125 10:00",0.246546464024312
"20131125 11:00",0.371227964254325
"20131125 12:00",0.31456022718327
"20131125 13:00",0.345870390984347
"20131125 14:00",0.408879956008747
"20131125 15:00",0.446066524050187
"20131125 16:00",0.454057912931487
"20131125 17:00",0.461155470705101
"20131125 18:00",0.452991013206882
"20131125 19:00",0.444943952886539
"20131125 20:00",0.409725933800242
"20131125 21:00",0.475532526608692
"20131125 22:00",0.508973362495694
"20131125 23:00",0.491929265180604
"20131126 0:00",0.367572923594553
"20131126 1:00",0.0855844228732452
"20131126 2:00",0.035967629716533
"20131126 3:00",0.028668843767786
"20131126 4:00",0.029634117701919
"20131126 5:00",0.0509115119631633
"20131126 6:00",0.0962151869503145
"20131126 7:00",0.152435006062493
"20131126 8:00",0.204318390132561
"20131126 9:00",0.117307159095143
"20131126 10:00",0.223732247917054
"20131126 11:00",0.421579790249262
"20131126 12:00",0.551565922820274
"20131126 13:00",0.457073719888934
"20131126 14:00",0.469657586010604
"20131126 15:00",0.501766542754801
"20131126 16:00",0.542123058541973
"20131126 17:00",0.582685966842218
"20131126 18:00",0.5821151758617
"20131126 19:00",0.574747836309409
"20131126 20:00",0.579996678615785
"20131126 21:00",0.654287872141213
"20131126 22:00",0.632543560802336
"20131126 23:00",0.709764471030117
"20131127 0:00",0.772823311463943
"20131127 1:00",0.701124146546143
"20131127 2:00",0.655690841996889
"20131127 3:00",0.641931860304575
"20131127 4:00",0.637490940836558
"20131127 5:00",0.6218658456623
"20131127 6:00",0.578580466835902
"20131127 7:00",0.526423239905299
"20131127 8:00",0.442384375319966
"20131127 9:00",0.0791669926681378
"20131127 10:00",0.211594929296742
"20131127 11:00",0.56619290924281
"20131127 12:00",0.515333186428983
"20131127 13:00",0.449745669886629
"20131127 14:00",0.35575700211866
"20131127 15:00",0.0598204130046416
"20131127 16:00",0.0347420843884676
"20131127 17:00",0.0282449496442589
"20131127 18:00",0.0281159216872504
"20131127 19:00",0.0284928923101144
"20131127 20:00",0.0322481168051241
"20131127 21:00",0.0317334947796271
"20131127 22:00",0.501764798740716
"20131127 23:00",0.720252058000033
"20131128 0:00",0.730897435574042
"20131128 1:00",0.472423991880318
"20131128 2:00",0.688243193245325
"20131128 3:00",0.506934205482066
"20131128 4:00",0.518628766664937
"20131128 5:00",0.616176140971565
"20131128 6:00",0.517099999742179
"20131128 7:00",0.265019655341124
"20131128 8:00",0.375544553477757
"20131128 9:00",0.368591700845842
"20131128 10:00",0.473330045175894
"20131128 11:00",0.457292258823326
"20131128 12:00",0.452539590690444
"20131128 13:00",0.572987397612659
"20131128 14:00",0.571902359979727
"20131128 15:00",0.542353241322749
"20131128 16:00",0.567769022743263
"20131128 17:00",0.541826205121893
"20131128 18:00",0.588189030434799
"20131128 19:00",0.598139062206106
"20131128 20:00",0.605589358933744
"20131128 21:00",0.681833241033148
"20131128 22:00",0.712051774330316
"20131128 23:00",0.695135708569547
"20131129 0:00",0.661094252043732
"20131129 1:00",0.605076265945357
"20131129 2:00",0.540809544673915
"20131129 3:00",0.51882448476286
"20131129 4:00",0.523452706980646
"20131129 5:00",0.52255257202561
"20131129 6:00",0.532777807984232
"20131129 7:00",0.557446721887306
"20131129 8:00",0.588368695342086
"20131129 9:00",0.546160296502478
"20131129 10:00",0.420693868043701
"20131129 11:00",0.459281254716366
"20131129 12:00",0.527082661289593
"20131129 13:00",0.586986807358564
"20131129 14:00",0.630511725553519
"20131129 15:00",0.666673329653424
"20131129 16:00",0.671596685555922
"20131129 17:00",0.673979654040162
"20131129 18:00",0.696952394212273
"20131129 19:00",0.733239251319416
"20131129 20:00",0.752286764378063
"20131129 21:00",0.797612781268285
"20131129 22:00",0.858316794098785
"20131129 23:00",0.865911943738268
"20131130 0:00",0.859370643943799
"20131130 1:00",0.792333255647264
"20131130 2:00",0.745115371231032
"20131130 3:00",0.658740010548132
"20131130 4:00",0.617910054771316
"20131130 5:00",0.601124670035807
"20131130 6:00",0.585919551076173
"20131130 7:00",0.579192849954647
"20131130 8:00",0.618307421177429
"20131130 9:00",0.478003770635197
"20131130 10:00",0.475163485568168
"20131130 11:00",0.558119310996398
"20131130 12:00",0.621027158334932
"20131130 13:00",0.666238368749499
"20131130 14:00",0.739583972925194
"20131130 15:00",0.810747289686044
"20131130 16:00",0.731258137599669
"20131130 17:00",0.646826380281152
"20131130 18:00",0.713834358905627
"20131130 19:00",0.732168201984189
"20131130 20:00",0.835702024033071
"20131130 21:00",0.874200784015069
"20131130 22:00",0.852467550138786
"20131130 23:00",0.787841336146691
"20131201 0:00",0.650317283779698
